Wall time,Step,Value
1554487861.2598305,127,0.8272222280502319
1554488029.0919974,128,0.8282222151756287
1554488189.1896434,129,0.8259999752044678
1554488347.6348205,130,0.8294444680213928
1554488508.9221008,131,0.8291110992431641
1554488668.5798755,132,0.8293333053588867
1554488829.39729,133,0.8288888931274414
1554488990.0987432,134,0.8296666741371155
1554489152.418677,135,0.82833331823349
1554489315.237452,136,0.8282222151756287
1554489475.1291652,137,0.8291110992431641
1554489635.1728287,138,0.8292222023010254
1554489795.5683796,139,0.8293333053588867
1554489956.4717686,140,0.8297777771949768
1554490115.239843,141,0.8301110863685608
1554490277.1329129,142,0.8291110992431641
1554490438.6860929,143,0.8334444165229797
1554490596.5864453,144,0.8315555453300476
1554490755.9953136,145,0.8308888673782349
1554490918.419214,146,0.8302222490310669
1554491095.136529,147,0.8311111330986023
1554491271.044105,148,0.8311111330986023
1554491439.3191285,149,0.8311111330986023
1554491607.2892504,150,0.8305555582046509
1554491779.564991,151,0.8326666951179504
1554491938.8039145,152,0.8305555582046509
1554492110.9796865,153,0.8320000171661377
1554492272.686818,154,0.8299999833106995
1554492442.4753551,155,0.8317777514457703
1554492617.29728,156,0.8334444165229797
1554492784.234734,157,0.8330000042915344
1554492962.3825896,158,0.8303333520889282
1554493121.1276703,159,0.8303333520889282
1554493281.0283968,160,0.8334444165229797
1554493440.7941337,161,0.8330000042915344
1554493605.829198,162,0.8323333263397217
1554493766.4766674,163,0.8337777853012085
1554493925.1347764,164,0.8322222232818604
1554494083.5259712,165,0.8332222104072571
1554494250.0965416,166,0.8325555324554443
1554494408.862616,167,0.8333333134651184
1554494570.693706,168,0.8332222104072571
1554494730.550431,169,0.8323333263397217
1554494894.8127432,170,0.8330000042915344
1554495053.3709002,171,0.8335555791854858
1554495222.937492,172,0.8343333601951599
1554495387.6706529,173,0.8342221975326538
1554495560.0083735,174,0.8342221975326538
1554495722.2473328,175,0.8325555324554443
1554495883.0007906,176,0.8339999914169312
1554496058.871357,177,0.8333333134651184
1554496242.0695949,178,0.8323333263397217
1554496416.9145105,179,0.8349999785423279
1554496580.833932,180,0.8342221975326538
1554496755.1890056,181,0.8335555791854858
1554496916.109389,182,0.8327777981758118
1554497082.1241374,183,0.835777759552002
1554497245.521726,184,0.8339999914169312
1554497422.042106,185,0.8356666564941406
1554497588.7936175,186,0.8348888754844666
